연도,명절구분,순번,자원명,관리기관구분,기관명,주소,상세주소,경도,위도,주차장유형,주차면수,휴일_1_개방일,휴일_1_개방시간,휴일_2_개방일,휴일_2_개방시간,휴일_3_개방일,휴일_3_개방시간,휴일_4_개방일,휴일_4_개방시간,휴일_5_개방일,휴일_5_개방시간,요금정책,참고사항
2026,설,10958,선구마을 내 주차장,지방자치단체,경상남도 남해군,경남 남해군 남면 선구리 1310-17,,127.8576628,34.73719709,노외,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10959,남인천지사 주차장,공공기관,한국전력공사,인천 연수구 비류대로 304 (청학동),한국전력공사 남인천지사,126.6683184,37.4250463,부설.부속,39,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10961,월영동 주거환경개선 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 월영동 593-74,,128.5562694,35.17529873,노외,21,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10963,남해지사 주차장,공공기관,한국전력공사,경남 남해군 남해읍 남해대로 2962,한국전력공사 남해지사,127.8949974,34.8527249,부설.부속,28,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10964,청량산 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 월영동 산 134-85,,128.555741,35.17003099,노외,35,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10965,노원도봉지사 주차장,공공기관,한국전력공사,서울 노원구 노해로 429 (상계동),한국전력공사 노원도봉지사,127.0555792,37.65366156,부설.부속,13,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10967,논산지사 주차장,공공기관,한국전력공사,충남 논산시 논산대로348번길 10 (취암동),한국전력공사 논산지사,127.0990274,36.19308454,부설.부속,9,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10968,단양지사 주차장,공공기관,한국전력공사,충북 단양군 단양읍 중앙1로 27-6,한국전력공사 단양지사 ,128.3675561,36.98669369,부설.부속,2,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10969,담양지사 주차장,공공기관,한국전력공사,전남 담양군 담양읍 무정로 25,한국전력공사 담양지사,126.9840297,35.30930048,부설.부속,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10971,홍천교육도서관 부설주차장,공공기관,강원특별자치도교육청 강원특별자치도교육청춘천교육문화관 홍천교육도서관,강원특별자치도 홍천군 홍천읍 꽃뫼로 93,,127.8838503,37.69179363,노상,17,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,도서관 이용자 우선
2026,설,10973,당진지사 주차장,공공기관,한국전력공사,충남 당진시 천변2길 123 (읍내동),한국전력공사 당진지사,126.6402842,36.88667162,부설.부속,58,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10974,역북동행정복지센터 부설주차장,지방자치단체,경기도 용인시 처인구 역북동,경기 용인시 처인구 명지로 16 (역북동),,127.1881482,37.23455978,부설.부속,50,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,평일업무시간 내 09:00 - 18:00 : 유료개방평일 업무시간 외 토요일 일요일 공휴일 : 무료개방
2026,설,10975,대구본부 주차장,공공기관,한국전력공사,대구 북구 원대로 110 (침산동),한국전력공사 대구본부,128.5831502,35.88717658,부설.부속,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10978,대전세종충남본부 주차장,공공기관,한국전력공사,대전 동구 송촌남로11번길 170 (용전동),한국전력공사 대전세종충남본부,127.4350899,36.35916454,부설.부속,21,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10979,구리국민체육센터,지방자치단체,구리도시공사,경기 구리시 인창2로27번길 11 (인창동),구리국민체육센터,127.1299548,37.60477063,부설.부속,15,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,미개방,2026-02-17,미개방,2026-02-18,미개방,무료,주차면수 15면회원 및 이용객에 한하여 주차가능
2026,설,10980,월영동 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 월영동 264-1,,128.5515558,35.18558609,노외,27,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10981,동대구지사 주차장,공공기관,한국전력공사,대구 동구 화랑로 135 (효목동),한국전력공사 동대구지사,128.6409847,35.87485157,부설.부속,42,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10982,인창도서관,지방자치단체,경기도 구리시 시립도서관,경기 구리시 건원대로34번길 90 (인창동),,127.1458547,37.60528039,부설.부속,35,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10983,동대문중랑지사 주차장,공공기관,한국전력공사,서울 중랑구 동일로 862 (묵동),한국전력공사 동대문중랑지사,127.079243,37.60746881,부설.부속,1,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10984,토평도서관,지방자치단체,경기도 구리시 시립도서관,경기 구리시 장자대로 140 (토평동),,127.1455881,37.58615386,부설.부속,37,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,주차면수 69면
2026,설,10985,만날재 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 월영동 산 57-2,,128.5498838,35.18512083,노외,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10986,교문방정환도서관,지방자치단체,경기도 구리시 시립도서관,경기 구리시 안골로30번길 45 (교문동),,127.1345659,37.59518596,부설.부속,16,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10988,깡통골목 위 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 신창동 3-12,,128.5599006,35.1888315,노외,11,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10989,동두천지사 주차장,공공기관,한국전력공사,경기 동두천시 평화로 2262 (지행동),한국전력공사 동두천지사,127.057555,37.88948805,부설.부속,41,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10991,강서구청,공공기관,부산광역시 강서구 총무국 재무과,부산 강서구 낙동북로 477 (대저1동),부설주차장,128.9805851,35.21220294,부설.부속,294,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10992,동래지사 주차장,공공기관,한국전력공사,부산 동래구 충렬대로 423 (안락동),한국전력공사 동래지사 ,129.1047263,35.19689202,부설.부속,7,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10993,자산동 마산박물관 옆 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 자산동 산 30-7,,128.5673477,35.20646272,노외,44,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10994,동울산지사 주차장,공공기관,한국전력공사,울산 북구 명촌23길 8 (진장동),한국전력공사 동울산지사,129.3595574,35.55728511,부설.부속,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10995,자산동 자율방범대 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 자산동 24-6,,128.5612869,35.20558284,노외,6,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10996,서원곡 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 교방동 231,,128.562372,35.21084046,노외,35,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10997,율곡마을 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 예곡동 48,,128.5528319,35.16754934,노외,40,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10998,동청주지사 주차장,공공기관,한국전력공사,충북 청주시 청원구 향군로 25 (우암동),한국전력공사 동청주지사,127.4867766,36.64808124,부설.부속,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,10999,동해지사 주차장,공공기관,한국전력공사,강원특별자치도 동해시 천곡로 23 (천곡동),한국전력공사 동해지사 ,129.1077968,37.5254936,부설.부속,17,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11000,빛담촌 추차장,지방자치단체,경상남도 남해군,경남 남해군 남면 선구리 1405,,127.8677842,34.72983318,노상,22,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11001,완월동 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 완월동 110-13,,128.5585698,35.19933909,노외,14,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11002,마산지사 주차장,공공기관,한국전력공사,경남 창원시 마산회원구 3.15대로 966 (구암동),한국전력공사 마산지사,128.6004846,35.25146027,부설.부속,107,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11005,산호동공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 산호동 46-27,,128.5795423,35.21593527,노외,16,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11006,가천주차장,지방자치단체,경상남도 남해군,경남 남해군 남면 남면로 654,,127.8954625,34.72976526,노상,27,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11007,덕동마을 임시주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 덕동동 487-1,,128.5746476,35.14033396,노외,56,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11008,마포용산지사 주차장,공공기관,한국전력공사,서울 마포구 토정로37길 38 (도화동),한국전력공사 마포용산지사,126.9466286,37.54204573,부설.부속,1,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11009,도만 공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 진동면 다구리 33-4,,128.530943,35.11842133,노외,31,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11010,목포지사 주차장,공공기관,한국전력공사,전남 목포시 삼학로 370 (용해동),한국전력공사 목포지사 ,126.4093615,34.80404537,부설.부속,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11012,예곡동 소규모공영주차장,지방자치단체,경상남도 창원시 마산합포구 경제교통과,경남 창원시 마산합포구 예곡동 347-3,,128.545409,35.17055081,노외,6,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11015,무안지사 주차장,공공기관,한국전력공사,전남 무안군 무안읍 무안중앙로 76-1,한국전력공사 무안지사,126.4707449,34.99201514,부설.부속,33,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11016,가천다랭이마을주차장,지방자치단체,경상남도 남해군,경남 남해군 남면 홍현리 840-4,,127.8915197,34.72801674,노상,33,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11018,무주지사 주차장,공공기관,한국전력공사,전북특별자치도 무주군 무주읍 죽향로 31-16,한국전력공사 무주지사,127.6543474,36.00886237,부설.부속,19,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11023,농협옆 유료주차장,지방자치단체,경상남도 남해군,경남 남해군 남해읍 북변리 287-2,,127.8936664,34.84107874,노외,16,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11025,남부지구 공영주차장,지방자치단체,전북특별자치도 익산시 건설국 교통행정과,전북특별자치도 익산시 인화동1가 176,,126.9481486,35.93047983,노외,120,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11028,부송동 공영주차장,지방자치단체,전북특별자치도 익산시 건설국 교통행정과,전북특별자치도 익산시 부송동 1049,,126.993582,35.95426744,노외,55,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11032,학생백화점 향교 주차장,지방자치단체,경상남도 남해군,경남 남해군 남해읍 북변리 287-4,,127.892879,34.8413031,노상,23,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,11034,시외버스터미널 주변 주차장,지방자치단체,경상남도 남해군,경남 남해군 남해읍 북변리 265-1,,127.8978387,34.84145814,노외,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
